"tag","table","OBJECTID","quadrat","StemTag","lx","ly","dbh_previous","hom","codes_previous","status_previous","status_2022","comment_2022","mortality","census_status","dbh_current","status_current","codes_current","code_choices","notes_current","DBH check","living_status","crown_position","crown_intact","crown_living","fad","fad_choices","liana_load","lean_angle","wounded_main_stem","rotting_trunk","canker_swelling_deformity","dead_with_resprout","crown_check","GlobalID","CreationDate","Creator","EditDate","Editor","species","dbh_previous_mm","numeric_tag","hom_alert","lean_direction","sp","tree_type","NAD83_X","NAD83_Y","personnel_list","personnel","date_measured","multi stemmed","x","y","dbh_if_dead","mort_status"
50112,"recruits",51250,"0525",1,NA,NA,NA,1.3,NA,NA,NA,NA,0,1,13,"LI","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63acad7f-1c68-4ad7-b5b1-32dc9fb22088","5/11/2023 4:49:09 PM","shuej21","5/11/2023 4:49:09 PM","shuej21","elum",NA,50112,NA,NA,"elum","recruit",NA,NA,"KB","KB","5/11/2023 4:49:07 PM",NA,-78.146603704488,38.8950763230941,NA,"LI"
40184,"recruits",51251,"0415",1,NA,NA,NA,1.3,NA,NA,NA,NA,0,1,13,"LI","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1c1b647b-e49b-420a-9095-26ca339911fd","5/10/2023 2:33:57 PM","shuej21","5/11/2023 2:31:49 PM","shuej21","libe",NA,40184,NA,NA,"libe","recruit",NA,NA,"IK","IK","5/11/2023 2:31:33 PM",NA,-78.1468401312374,38.8931620250316,NA,"LI"
60676,"recruits",51271,"0624",1,NA,NA,NA,1.3,NA,NA,NA,NA,0,1,13,"LI","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d69d2ce1-a951-4746-a372-0f7903442ad5","5/12/2023 2:33:40 PM","shuej21","5/12/2023 2:33:40 PM","shuej21","elum",NA,60676,NA,NA,"elum","recruit",NA,NA,"CT","CT","5/12/2023 2:33:38 PM",NA,-78.1464812659674,38.8947897685418,NA,"LI"
50113,"recruits",51273,"0530",1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,16,"LI","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9008d6f2-c96d-4ed3-a165-30134ad103b4","5/12/2023 5:47:04 PM","shuej21","5/12/2023 5:47:24 PM","shuej21","astr",NA,50113,NA,NA,"astr","recruit",NA,NA,"KB","KB","5/12/2023 5:47:02 PM",NA,-78.1466776815778,38.8958535852206,NA,"LI"
30683,"recruits",51287,"0331",1,NA,NA,NA,1.3,NA,NA,NA,NA,0,1,17,"LI","M","M","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7df1bfa7-6364-4b12-92a0-abf804728e6e","5/15/2023 7:28:15 PM","shuej21","5/15/2023 7:28:15 PM","shuej21","elum",NA,30683,NA,NA,"elum","recruit",NA,NA,"KB","KB","5/15/2023 7:28:12 PM",NA,-78.1471857676352,38.8960390054252,NA,"LI"
30684,"recruits",51288,"0331",1,NA,NA,NA,1.3,NA,NA,NA,NA,0,1,23,"LI","M","M","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6a649586-786b-4759-8884-c92f42dd683c","5/15/2023 7:32:16 PM","shuej21","5/15/2023 7:32:16 PM","shuej21","elum",NA,30684,NA,NA,"elum","recruit",NA,NA,"KB","KB","5/15/2023 7:32:14 PM",NA,-78.1471933790583,38.8960374463287,NA,"LI"
30695,"recruits",51308,"0329",1,NA,NA,NA,1.3,NA,NA,NA,NA,0,1,12,"LI","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7e23ba0c-1222-4df3-90fa-6ecb709c374f","5/16/2023 6:30:07 PM","shuej21","5/16/2023 6:30:07 PM","shuej21","astr",NA,30695,NA,NA,"astr","recruit",NA,NA,"KB","KB","5/16/2023 6:30:00 PM",NA,-78.1472020208668,38.8957523862459,NA,"LI"
10827,"recruits",23338,"0121",2,NA,NA,NA,NA,"","","","",NA,1,11,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"0968b9d9-50df-4c79-8453-96509a8c66ec","4/18/2023 2:10:14 PM","shuej21","4/25/2023 11:48:04 AM","shuej21",NA,NA,NA,"",NA,"libe","recruit",NA,NA,"DM","DM","4/18/2023 2:02:21 PM",NA,-78.1476257579404,38.8943529796724,NA,"LI"
12306,"old_trees",23398,"0114",2,NA,NA,NA,1.3,"","","","",NA,1,19,"LI","","","Is a old stem , he has in field a white wire, and not be recorded ","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"009147f6-6b3d-4f39-9e33-ece9b1122c00","4/20/2023 2:48:39 PM","shuej21","4/20/2023 2:48:39 PM","shuej21",NA,NA,NA,"",NA,"libe","1",747375.774444097,4309008.34697048,"DM","DM","4/20/2023 2:51:20 PM",1,-78.1476522024877,38.8951400546687,NA,"LI"
13570,"old_trees",23399,"0114",2,NA,NA,NA,1.3,"","","","",NA,1,19,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"7e20e7b8-69c6-49d7-9a1d-1d3b07daf74f","4/20/2023 3:06:06 PM","shuej21","4/20/2023 3:06:06 PM","shuej21",NA,NA,NA,"",NA,"libe","1",747374.065621918,4309008.70742403,"DM","DM","4/20/2023 3:02:14 PM",0,-78.147671752517,38.8951437797691,NA,"LI"
13570,"old_trees",23400,"0114",3,NA,NA,NA,1.3,"","","","",NA,1,10,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"07f4dd66-8fb8-42fe-8f08-0d2a42567bfb","4/20/2023 3:09:41 PM","shuej21","4/20/2023 3:09:41 PM","shuej21",NA,NA,NA,"",NA,"libe","1",747374.065621918,4309008.70742403,"DM","DM","4/20/2023 3:02:14 PM",0,-78.147671752517,38.8951437797691,NA,"LI"
13982,"old_trees",23549,NA,2,NA,NA,NA,1.3,"","","","",NA,1,10,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"7e9bac1e-414e-41ea-97e2-733933e8eda4","5/2/2023 7:06:07 PM","shuej21","5/2/2023 7:06:07 PM","shuej21",NA,NA,NA,"",NA,"astr","1",747374.334906234,4309139.34883203,"RH","RH","5/2/2023 7:05:27 PM",0,-78.1476215788545,38.8963195192415,NA,"LI"
20813,"old_trees",2466,"0215",2,11.3,18.5,59,1.3,"S","alive","","stem not sampled, info automatically filled from previous year info",0,1,60,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0235917e-2a82-495d-886b-12dcb6daa297","3/30/2023 4:12:54 PM","shuej21","5/4/2023 6:17:04 PM","MitreDS@SI.EDU_SI",NA,59,NA,"",NA,"fagr","1",747409.88758729,4308805.58379961,"DM","DM","5/4/2023 6:16:41 PM",2,-78.1473323800039,38.8933055137568,NA,"LI"
20813,"old_trees",2467,"0215",3,11.3,18.5,NA,NA,"DC","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ededb112-4085-4db3-b4d5-5b13141f34b4","3/30/2023 4:12:54 PM","shuej21","5/4/2023 6:17:24 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"fagr","1",747409.88758729,4308805.58379961,"DM","DM","5/4/2023 6:16:41 PM",2,-78.1473323800039,38.8933055137568,NA,"DN"
22047,"old_trees",2486,"0218",2,7.1,4.2,14,1.3,"S","alive","","",0,1,13,"LI","DV","DV","At census before the take the POM from the wrong side of the hill","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b357a95-49a8-4369-a34a-0e6846f82e83","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:37:38 PM","MitreDS@SI.EDU_SI",NA,14,NA,"",NA,"fagr","1",747404.628509805,4308851.17407289,"DM","DM","5/8/2023 2:33:42 PM",1,-78.1473765213806,38.8937173229035,NA,"LI"
22054,"old_trees",2487,"0218",2,4.7,3.3,14,1.3,"S","alive","","",0,1,0,"DC","","CL","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3c56c8b1-2f55-4e5a-bf28-553aa0ac9ee3","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:53:49 PM","MitreDS@SI.EDU_SI",NA,14,NA,"",NA,"caca","1",747402.250035568,4308850.21861682,"DM","DM","5/8/2023 2:52:51 PM",1,-78.1474042586535,38.8937093922261,NA,"DC"
22058,"old_trees",2488,"0218",2,17.9,7.6,43,1.3,"S","alive","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82291f77-e754-4dd7-8446-0b641141624e","3/30/2023 4:12:54 PM","shuej21","5/8/2023 2:14:10 PM","MitreDS@SI.EDU_SI",NA,43,NA,"",NA,"caca","1",747415.346725503,4308854.82371017,"DM","DM","5/8/2023 2:13:38 PM",1,-78.1472517660856,38.8937471522536,NA,"DN"
22079,"old_trees",2489,"0218",2,2.3,13.2,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43d7f1c4-554c-47b1-a020-c512fa41161f","3/30/2023 4:12:54 PM","shuej21","5/8/2023 3:13:10 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"caca","1",747399.621008049,4308860.06029403,"DM","DM","5/8/2023 3:12:45 PM",1,-78.1474309898075,38.8937987110656,NA,"DN"
22079,"old_trees",23760,NA,3,NA,NA,NA,1.3,"","","","",NA,1,12,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"291f5f89-4250-49ea-8f8a-5821ecc612fb","5/8/2023 3:14:18 PM","MitreDS@SI.EDU_SI","5/8/2023 3:14:18 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"caca","1",747399.621008049,4308860.06029403,"DM","DM","5/8/2023 3:12:45 PM",1,-78.1474309898075,38.8937987110656,NA,"LI"
22096,"old_trees",23783,NA,4,NA,NA,NA,1.3,"","","","",NA,1,11,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"6b24959c-fe5e-418f-8085-373c171be70a","5/10/2023 3:46:21 PM","MitreDS@SI.EDU_SI","5/10/2023 3:46:21 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"havi","1",747407.487051461,4308874.54666953,"DM","DM","5/10/2023 4:03:47 PM",3,-78.1473351773175,38.8939268783298,NA,"LI"
22119,"old_trees",23784,NA,2,NA,NA,NA,1.3,"","","","",NA,1,20,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"5b7d35f0-814c-46b1-822e-6982ca144225","5/10/2023 6:07:52 PM","MitreDS@SI.EDU_SI","5/10/2023 6:07:52 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"tiam","1",747400.064388629,4308892.67933923,"DM","DM","5/10/2023 6:06:11 PM",0,-78.1474141302129,38.8940921682791,NA,"LI"
22181,"old_trees",23814,NA,2,NA,NA,NA,1.3,"","","","",NA,1,55,"LI","DV","DV","","DBH greater than expected (55), check measurement",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"755fd31e-aa68-483b-ae48-bfbe30a76152","5/11/2023 4:15:24 PM","MitreDS@SI.EDU_SI","5/11/2023 4:15:24 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"caca","1",747396.23002154,4308928.60005232,"DM","DM","5/11/2023 4:56:03 PM",1,-78.1474453475371,38.8944165468462,NA,"LI"
22203,"old_trees",23815,NA,4,NA,NA,NA,1.3,"","","","",NA,1,20,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"d270fa69-be4b-42d7-8041-68aff8e7c943","5/11/2023 6:45:06 PM","MitreDS@SI.EDU_SI","5/11/2023 6:49:28 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"vipr","1",747413.830789061,4308946.0130642,"DM","DM","5/11/2023 6:41:11 PM",2,-78.1472363644228,38.8945683131737,NA,"LI"
22203,"old_trees",23816,NA,5,NA,NA,NA,1.3,"","","","",NA,1,18,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"401d4887-bda0-4bac-a151-931a10b8d991","5/11/2023 6:46:20 PM","MitreDS@SI.EDU_SI","5/11/2023 6:49:16 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"vipr","1",747413.830789061,4308946.0130642,"DM","DM","5/11/2023 6:41:11 PM",2,-78.1472363644228,38.8945683131737,NA,"LI"
22225,"old_trees",23874,NA,4,NA,NA,NA,1.3,"","","","",NA,1,17,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"80a38e2c-f48b-4599-aa48-2eb7588f64a9","5/16/2023 2:57:30 PM","MitreDS@SI.EDU_SI","5/16/2023 2:57:30 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"vipr","1",747396.296492009,4308955.90896431,"DM","DM","5/16/2023 2:54:10 PM",2,-78.1474347420146,38.8946623174095,NA,"LI"
22225,"old_trees",23875,NA,5,NA,NA,NA,1.3,"","","","",NA,1,15,"LI","M","M","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"e86e2cd2-1184-4d9b-8637-b7738bcf7fb1","5/16/2023 2:58:03 PM","MitreDS@SI.EDU_SI","5/16/2023 3:00:23 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"vipr","1",747396.296492009,4308955.90896431,"DM","DM","5/16/2023 2:54:10 PM",2,-78.1474347420146,38.8946623174095,NA,"LI"
22225,"old_trees",23876,NA,6,NA,NA,NA,1.3,"","","","",NA,1,11,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"27855d10-019a-4741-b214-1cc2a5fcaab3","5/16/2023 3:00:06 PM","MitreDS@SI.EDU_SI","5/16/2023 3:00:06 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"vipr","1",747396.296492009,4308955.90896431,"DM","DM","5/16/2023 2:54:10 PM",2,-78.1474347420146,38.8946623174095,NA,"LI"
22235,"old_trees",23873,NA,3,NA,NA,NA,1.3,"","","","",NA,1,10,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"dddabdc9-1645-42ab-8228-bb019ab078ff","5/16/2023 2:28:30 PM","MitreDS@SI.EDU_SI","5/16/2023 2:28:30 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"libe","1",747410.674057427,4308957.0427988,"DM","DM","5/16/2023 2:23:10 PM",1,-78.1472687459775,38.8946684728079,NA,"LI"
23274,"old_trees",23606,NA,2,NA,NA,NA,NA,"","","","",NA,1,14,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"67de70ad-89d9-43f1-b10e-c4f7cb0927ab","5/3/2023 5:52:56 PM","MitreDS@SI.EDU_SI","5/3/2023 5:53:16 PM","MitreDS@SI.EDU_SI",NA,NA,NA,"",NA,"astr","1",747419.512136796,4308744.2905859,"DM","DM","5/3/2023 5:55:43 PM",1,-78.1472436229231,38.892751144688,NA,"LI"
30683,"recruits",23849,"0331",2,NA,NA,NA,1.3,"","","","",0,1,15,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"fcf3831b-ea97-4e68-a5ab-e75db54097b2","5/15/2023 7:28:50 PM","shuej21","5/15/2023 7:28:50 PM","shuej21",NA,NA,NA,"",NA,"elum","recruit",NA,NA,"KB","KB","5/15/2023 7:28:12 PM",NA,-78.1471857676352,38.8960390054252,NA,"LI"
30684,"recruits",23850,"0331",2,NA,NA,NA,1.3,"","","","",0,1,15,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"6ae5a136-ec61-4b02-9df1-9df903d4f2b3","5/15/2023 7:32:56 PM","shuej21","5/15/2023 7:32:56 PM","shuej21",NA,NA,NA,"",NA,"elum","recruit",NA,NA,"KB","KB","5/15/2023 7:32:14 PM",NA,-78.1471933790583,38.8960374463287,NA,"LI"
32417,"old_trees",3613,"0329",2,7.1,7.3,655,1.3,"S","alive","A","",1,2,663,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aaf44330-6845-4f69-8f91-48831a5973f4","3/30/2023 4:12:54 PM","shuej21","5/16/2023 3:59:24 PM","shuej21",NA,655,NA,"",NA,"litu","1",747419.447365449,4309074.67799365,"KB","KB","5/16/2023 3:57:15 PM",1,-78.1471253110552,38.8957247572549,NA,"LI"
32419,"old_trees",3614,"0329",2,4.8,7.2,42,1.3,"S","alive","","",0,1,40,"LI","DV","DV","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e7c84240-14a6-40b4-89eb-7524d8510db3","3/30/2023 4:12:54 PM","shuej21","5/16/2023 5:29:09 PM","shuej21",NA,42,NA,"",NA,"ulru","1",747417.150303936,4309074.52468219,"KB","KB","5/16/2023 5:27:47 PM",1,-78.1471518221277,38.8957240245471,NA,"LI"
32447,"old_trees",3615,"0329",2,0.8,15.5,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8e046879-7f2c-4828-9adb-2ddced631d7b","3/30/2023 4:12:54 PM","shuej21","5/16/2023 5:49:22 PM","shuej21",NA,NA,NA,"",NA,"astr","1",747412.958826604,4309082.72964116,"KB","KB","5/16/2023 5:49:04 PM",2,-78.1471971403184,38.8957990516507,NA,"DN"
32447,"old_trees",3616,"0329",3,0.8,15.5,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8d8935f3-56b9-413b-944e-561df6582693","3/30/2023 4:12:54 PM","shuej21","5/16/2023 5:49:40 PM","shuej21",NA,NA,NA,"",NA,"astr","1",747412.958826604,4309082.72964116,"KB","KB","5/16/2023 5:49:04 PM",2,-78.1471971403184,38.8957990516507,NA,"DN"
32592,"old_trees",23751,NA,4,NA,NA,NA,1.3,"","","","",NA,1,12,"LI","","","","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"deeab1bc-1a75-4af4-9f87-886c9577cffa","5/8/2023 5:35:11 PM","shuej21","5/8/2023 5:35:11 PM","shuej21",NA,NA,NA,"",NA,"libe","1",747432.131296534,4308730.67967823,"RH","RH","5/8/2023 5:34:28 PM",2,-78.1471031956344,38.8926250889145,NA,"LI"
40100,"recruits",23801,"0415",2,NA,NA,NA,1.3,"","","","",0,1,12,"LI","","","White wire","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"1d4a9e2d-e281-4b72-8623-0750aa7e4b0c","5/10/2023 4:04:49 PM","shuej21","5/10/2023 4:04:58 PM","shuej21",NA,NA,NA,"",NA,"libe","recruit",NA,NA,"IK","IK","5/10/2023 4:04:24 PM",NA,-78.1467832795664,38.8933068281816,NA,"LI"
40447,"recruits",23800,"0415",2,NA,NA,NA,1.3,"","","","",0,1,10,"LI","","","White wire","",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"9d38c6c2-e1d0-4bfe-bf11-54c934e39e4d","5/10/2023 2:00:40 PM","shuej21","5/10/2023 2:00:40 PM","shuej21",NA,NA,NA,"",NA,"libe","recruit",NA,NA,"IK","IK","5/10/2023 2:05:11 PM",NA,-78.1469182532034,38.8931377231122,NA,"LI"
40865,"old_trees",4528,"0412",2,18.3,0.8,12,1.3,"S","alive","","",0,1,13,"LI","B","B","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ce089316-8d73-42bf-9145-23cee3254173","3/30/2023 4:12:54 PM","shuej21","5/3/2023 6:19:10 PM","shuej21",NA,12,NA,"",NA,"astr","1",747458.677522701,4308728.99507849,"IK","IK","5/3/2023 6:18:09 PM",1,-78.1467980775541,38.8926024508457,NA,"LI"
40867,"old_trees",4529,"0412",2,18.8,3,NA,NA,"DC","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"070fb876-ce66-45ea-9003-aa402c60468e","3/30/2023 4:12:54 PM","shuej21","5/4/2023 6:11:13 PM","shuej21",NA,NA,NA,"",NA,"astr","1",747459.126349689,4308731.20608603,"IK","IK","5/4/2023 6:10:55 PM",1,-78.1467921118429,38.8926222243615,NA,"DN"
40873,"old_trees",23658,"0412",2,NA,NA,NA,1.3,"","","","",NA,2,181,"LI","DV","DV","This stem wasn’t in the database but had been sprayed previously","DBH greater than expected (181), check measurement",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"c674f65b-ca3a-4fb1-9f4b-2044fe9aa105","5/4/2023 5:49:40 PM","shuej21","5/4/2023 5:49:40 PM","shuej21",NA,NA,NA,"",NA,"fagr","1",747456.641374376,4308739.15057454,"IK","IK","5/4/2023 5:47:00 PM",0,-78.1468178665295,38.8926944272596,NA,"LI"
40874,"old_trees",4530,"0412",2,16.5,11,174,1.3,"S","alive","A","Is second stem of 40873",1,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9c4c3b6a-966c-480c-936f-57d11d0c6a70","3/30/2023 4:12:54 PM","shuej21","5/9/2023 1:46:40 PM","shuej21",NA,174,NA,"",NA,"fagr","1",747455.985857791,4308741.53599903,"IK","IK","5/4/2023 5:54:47 PM",1,-78.1468245562801,38.8927160808432,0,"DN"
40880,"old_trees",4531,"0412",2,0.1,18.6,44,1.3,"S","alive","","",0,1,46,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5972b34b-f74e-4055-a6cc-0c7e2e7ae3b5","3/30/2023 4:12:54 PM","shuej21","5/5/2023 2:13:00 PM","shuej21",NA,44,NA,"",NA,"caca","1",747440.069473418,4308746.36807069,"IK","IK","5/5/2023 2:13:06 PM",1,-78.1470061201128,38.892764053617,NA,"LI"
40881,"old_trees",4532,"0412",2,2.1,16.9,NA,NA,"DC","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"657904f3-b663-4953-bf83-d1d6a8c4364c","3/30/2023 4:12:54 PM","shuej21","5/5/2023 2:23:37 PM","shuej21",NA,NA,NA,"",NA,"ulru","1",747442.108374398,4308744.71490681,"IK","IK","5/5/2023 2:23:09 PM",1,-78.1469832346407,38.892748600366,NA,"DN"
40884,"old_trees",4533,"0412",2,3.9,8.5,14,1.3,"M","alive","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f91ce8c7-dd4a-4374-b1d9-68d5cdcd3295","3/30/2023 4:12:54 PM","shuej21","5/4/2023 7:20:01 PM","shuej21",NA,14,NA,"",NA,"havi","1",747444.102763767,4308736.35893631,"IK","IK","5/4/2023 7:19:38 PM",1,-78.146963276781,38.8926728317071,NA,"DN"
40900,"old_trees",4534,"0413",2,9.2,19.9,NA,NA,"DS","stem dead","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e41a873-157a-4310-b4e9-ed07bd5c1a02","3/30/2023 4:12:54 PM","shuej21","5/8/2023 5:49:03 PM","shuej21",NA,NA,NA,"",NA,"caca","1",747448.672879792,4308767.87343157,"IK","IK","5/11/2023 8:12:49 PM",2,-78.1468992870903,38.892955185749,NA,"DN"
40900,"old_trees",4535,"0413",3,9.2,19.9,NA,NA,"DC","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7f3f2521-2d91-49f5-97bb-1e655cd28d9a","3/30/2023 4:12:54 PM","shuej21","5/8/2023 5:49:27 PM","shuej21",NA,NA,NA,"",NA,"caca","1",747448.672879792,4308767.87343157,"IK","IK","5/11/2023 8:12:49 PM",2,-78.1468992870903,38.892955185749,NA,"DN"
40916,"old_trees",4551,"0412",2,7.2,4.4,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7b918c5-b671-424b-b2cc-be3802aef70c","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:19:26 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4552,"0412",3,7.2,4.4,NA,NA,"DN","stem dead","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a20f846c-6802-4815-8466-3ba09176dea0","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:19:54 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4553,"0412",4,7.2,4.4,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7d7eaee3-3f77-4398-91eb-7ad7b0c7dea9","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:21:03 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4554,"0412",5,7.2,4.4,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"710971aa-79cc-49b7-b7ab-519cfe365c2a","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:21:27 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4555,"0412",6,7.2,4.4,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5ca08c08-cfb3-4598-9ad6-d277060fc835","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:22:38 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
40916,"old_trees",4556,"0412",7,7.2,4.4,NA,NA,"DN","stem dead","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c6998415-058d-4ed0-ab3d-9aa927187ccf","3/30/2023 4:12:54 PM","shuej21","5/5/2023 1:23:04 PM","shuej21",NA,NA,NA,"",NA,"havi","1",747447.496992934,4308732.33658745,"IK","IK","5/5/2023 1:18:46 PM",17,-78.1469256355879,38.8926356737944,NA,"DN"
