censusType,errorName,tag,table,quadrat,StemTag,lx,ly,dbh_previous,hom,codes_previous,status_previous,status_2022,comment_2022,mortality,census_status,dbh_current,status_current,codes_current,notes_current,crown_position,crown_intact,crown_living,fad,liana_load,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,sp,NAD83_X,NAD83_Y,personnel,date_measured,x,y,dbh_if_dead,mort_status
both,quadratIsNotTheSameInAllStems,171020,old_trees,1703,2,5.8,2.5,15,1.3,S,alive,"","",0,1,29,LI,DV,"",,,,"",,,,,,,libe,747710.247334353,4308556.48489063,EM,7/21/2023 3:08:55 PM,-78.1439630583796,38.8909789186839,,""
both,quadratIsNotTheSameInAllStems,171020,old_trees,,3,,,,,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747710.247334353,4308556.48489063,EM,7/21/2023 3:08:55 PM,-78.1439630583796,38.8909789186839,,""
both,quadratIsNotTheSameInAllStems,171020,old_trees,,4,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747710.247334353,4308556.48489063,EM,7/21/2023 3:08:55 PM,-78.1439630583796,38.8909789186839,,""
both,quadratIsNotTheSameInAllStems,171020,old_trees,,5,,,,,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747710.247334353,4308556.48489063,EM,7/21/2023 3:08:55 PM,-78.1439630583796,38.8909789186839,,""
both,quadratIsNotTheSameInAllStems,171027,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747710.110262394,4308558.08214054,EM,7/21/2023 3:02:52 PM,-78.1439640599999,38.8909933326143,,""
both,quadratIsNotTheSameInAllStems,171034,old_trees,1703,2,7.5,7,19,1.3,S,alive,"","",0,1,23,LI,"","",,,,"",,,,,,,libe,747711.842489999,4308561.02311853,EM,7/25/2023 3:08:18 PM,-78.1439430502069,38.891019314039,,""
both,quadratIsNotTheSameInAllStems,171034,old_trees,,3,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747711.842489999,4308561.02311853,EM,7/25/2023 3:08:18 PM,-78.1439430502069,38.891019314039,,""
both,quadratIsNotTheSameInAllStems,171036,old_trees,,2,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747711.010236299,4308562.40418253,EM,7/18/2023 6:52:43 PM,-78.1439521375607,38.891031979273,,""
both,quadratIsNotTheSameInAllStems,171036,old_trees,,3,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747711.010236299,4308562.40418253,EM,7/18/2023 6:52:43 PM,-78.1439521375607,38.891031979273,,""
both,quadratIsNotTheSameInAllStems,171041,old_trees,,2,,,,1.3,"","","","",,1,27,LI,"","",,,,"",0,,,,,0,libe,747711.124108966,4308561.80666348,EM,7/18/2023 6:40:54 PM,-78.1439510416167,38.8910265688957,,""
both,quadratIsNotTheSameInAllStems,171041,old_trees,,3,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747711.124108966,4308561.80666348,EM,7/18/2023 6:40:54 PM,-78.1439510416167,38.8910265688957,,""
both,quadratIsNotTheSameInAllStems,171041,old_trees,,4,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747711.124108966,4308561.80666348,EM,7/18/2023 6:40:54 PM,-78.1439510416167,38.8910265688957,,""
both,quadratIsNotTheSameInAllStems,171045,old_trees,1703,2,4,4.7,,,DC,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNotTheSameInAllStems,171045,old_trees,1703,3,4,4.7,,,DS,stem dead,"","",0,1,0,DC,"","",,,,"",,,,,,,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNotTheSameInAllStems,171045,old_trees,1703,4,4,4.7,,,DN,stem dead,"","",0,1,0,DC,"","",,,,"",,,,,,,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNotTheSameInAllStems,171045,old_trees,1703,5,4,4.7,,,DN,stem dead,"","",0,1,0,DC,"","",,,,"",,,,,,,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNotTheSameInAllStems,171045,old_trees,1703,6,4,4.7,22,1.3,J;S,alive,"","",0,1,21,LI,"","",,,,"",,,,,,,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNotTheSameInAllStems,171045,old_trees,1703,7,4,4.7,13,1.3,J;S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNotTheSameInAllStems,171045,old_trees,,8,,,,,"","","","",,1,24,LI,"","",,,,"",0,,,,,0,libe,747708.39679036,4308558.64254003,EM,7/24/2023 5:25:11 PM,-78.1439835911644,38.8909988590613,,""
both,quadratIsNotTheSameInAllStems,171051,old_trees,1703,2,3.6,5.7,,1.3,DN,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747707.973708721,4308559.6329914,EM,7/18/2023 6:06:30 PM,-78.1439881069934,38.8910078933738,,""
both,quadratIsNotTheSameInAllStems,171051,old_trees,,3,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747707.973708721,4308559.6329914,EM,7/18/2023 6:06:30 PM,-78.1439881069934,38.8910078933738,,""
both,quadratIsNotTheSameInAllStems,171054,old_trees,,2,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747708.457334647,4308560.34440265,EM,7/18/2023 5:46:01 PM,-78.1439822805219,38.8910141595681,,""
both,quadratIsNotTheSameInAllStems,171055,old_trees,,2,,,,1.3,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747707.332101482,4308561.41858715,EM,7/18/2023 5:42:49 PM,-78.1439948515414,38.8910241454846,,""
both,quadratIsNotTheSameInAllStems,171056,old_trees,1703,2,2.2,5.8,,,DN,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747706.571765587,4308559.70048548,EM,7/18/2023 5:52:33 PM,-78.1440042272561,38.8910088960216,,""
both,quadratIsNotTheSameInAllStems,171056,old_trees,1703,3,2.2,5.8,11,1.3,S,alive,"","",0,1,12,DS,"","",,,,"",,,,,,,libe,747706.571765587,4308559.70048548,EM,7/18/2023 5:52:33 PM,-78.1440042272561,38.8910088960216,,""
both,quadratIsNotTheSameInAllStems,171056,old_trees,,4,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747706.571765587,4308559.70048548,EM,7/18/2023 5:52:33 PM,-78.1440042272561,38.8910088960216,,""
both,quadratIsNotTheSameInAllStems,171067,old_trees,1703,2,0.5,3.8,,,DS,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747704.918611712,4308557.66158473,EM,7/18/2023 6:16:20 PM,-78.1440240018655,38.8909910112853,,""
both,quadratIsNotTheSameInAllStems,171067,old_trees,,3,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747704.918611712,4308557.66158473,EM,7/18/2023 6:16:20 PM,-78.1440240018655,38.8909910112853,,""
both,quadratIsNotTheSameInAllStems,171067,old_trees,,4,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747704.918611712,4308557.66158473,EM,7/18/2023 6:16:20 PM,-78.1440240018655,38.8909910112853,,""
both,quadratIsNotTheSameInAllStems,171072,old_trees,1703,2,5.8,8.2,10,1.3,S,alive,"","",0,1,21,LI,DV,"",,,,"",,,,,,,libe,747710.115098389,4308562.18335653,EM,7/18/2023 5:33:07 PM,-78.1439625256755,38.8910302438694,,""
both,quadratIsNotTheSameInAllStems,171072,old_trees,1703,3,5.8,8.2,10,1.3,S,alive,"","",0,1,0,DC,"","",,,,"",,,,,,,libe,747710.115098389,4308562.18335653,EM,7/18/2023 5:33:07 PM,-78.1439625256755,38.8910302438694,,""
both,quadratIsNotTheSameInAllStems,171072,old_trees,,4,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747710.115098389,4308562.18335653,EM,7/18/2023 5:33:07 PM,-78.1439625256755,38.8910302438694,,""
both,quadratIsNotTheSameInAllStems,171072,old_trees,,5,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747710.115098389,4308562.18335653,EM,7/18/2023 5:33:07 PM,-78.1439625256755,38.8910302438694,,""
both,quadratIsNotTheSameInAllStems,171073,old_trees,,2,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747708.192410463,4308563.13900874,EM,7/21/2023 2:46:13 PM,-78.1439843232886,38.891039386554,,""
both,quadratIsNotTheSameInAllStems,171074,old_trees,1703,2,6,8,33,1.3,S,alive,"","",0,1,31,LI,"","",,,,"",,,,,,,libe,747710.319694417,4308561.98805045,EM,7/18/2023 6:59:02 PM,-78.143960239464,38.891028428757,,""
both,quadratIsNotTheSameInAllStems,171074,old_trees,1703,3,6,8,,,DS;WR,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747710.319694417,4308561.98805045,EM,7/18/2023 6:59:02 PM,-78.143960239464,38.891028428757,,""
both,quadratIsNotTheSameInAllStems,171074,old_trees,1703,4,6,8,,,DN,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747710.319694417,4308561.98805045,EM,7/18/2023 6:59:02 PM,-78.143960239464,38.891028428757,,""
both,quadratIsNotTheSameInAllStems,171074,old_trees,1703,5,6,8,,,DN,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747710.319694417,4308561.98805045,EM,7/18/2023 6:59:02 PM,-78.143960239464,38.891028428757,,""
both,quadratIsNotTheSameInAllStems,171074,old_trees,1703,6,6,8,14,1.3,S,alive,"","",0,1,14,LI,"","",,,,"",,,,,,,libe,747710.319694417,4308561.98805045,EM,7/18/2023 6:59:02 PM,-78.143960239464,38.891028428757,,""
both,quadratIsNotTheSameInAllStems,171074,old_trees,,7,,,,1.3,"","","","",,1,23,LI,"","",,,,"",0,,,,,0,libe,747710.319694417,4308561.98805045,EM,7/18/2023 6:59:02 PM,-78.143960239464,38.891028428757,,""
both,quadratIsNotTheSameInAllStems,171077,old_trees,,2,,,,1.3,"","","","",,1,21,LI,"","",,,,"",0,,,,,0,libe,747710.350079624,4308564.98956319,EM,7/18/2023 7:17:24 PM,-78.1439588066498,38.8910554344912,,""
both,quadratIsNotTheSameInAllStems,171077,old_trees,,3,,,,1.3,"","","","",,1,19,LI,"","",,,,"",0,,,,,0,libe,747710.350079624,4308564.98956319,EM,7/18/2023 7:17:24 PM,-78.1439588066498,38.8910554344912,,""
both,quadratIsNotTheSameInAllStems,171077,old_trees,,4,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747710.350079624,4308564.98956319,EM,7/18/2023 7:17:24 PM,-78.1439588066498,38.8910554344912,,""
both,quadratIsNotTheSameInAllStems,171078,old_trees,,2,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747710.354719483,4308564.78961702,EM,7/18/2023 7:23:06 PM,-78.1439588264129,38.8910536333634,,""
both,quadratIsNotTheSameInAllStems,171081,old_trees,1703,2,7.5,11.3,25,1.3,S,alive,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747711.742733044,4308565.32196123,EM,9/1/2023 3:18:01 PM,-78.1439426495559,38.8910580334004,,""
both,quadratIsNotTheSameInAllStems,171081,old_trees,1703,3,7.5,11.3,,,DN,stem dead,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747711.742733044,4308565.32196123,EM,9/1/2023 3:18:01 PM,-78.1439426495559,38.8910580334004,,""
both,quadratIsNotTheSameInAllStems,171081,old_trees,,4,,,,,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747711.742733044,4308565.32196123,EM,9/1/2023 3:18:01 PM,-78.1439426495559,38.8910580334004,,""
both,quadratIsNotTheSameInAllStems,171084,old_trees,1703,2,4.9,10,,,DN,stem dead,"","",0,1,0,DC,"","",,,,"",,,,,,,libe,747709.173581889,4308563.96199272,EM,7/18/2023 3:27:38 PM,-78.1439727269397,38.8910465176503,,""
both,quadratIsNotTheSameInAllStems,171084,old_trees,,3,,,,1.3,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747709.173581889,4308563.96199272,EM,7/18/2023 3:27:38 PM,-78.1439727269397,38.8910465176503,,""
both,quadratIsNotTheSameInAllStems,171084,old_trees,,4,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747709.173581889,4308563.96199272,EM,7/18/2023 3:27:38 PM,-78.1439727269397,38.8910465176503,,""
both,quadratIsNotTheSameInAllStems,171084,old_trees,,5,,,,1.3,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747709.173581889,4308563.96199272,EM,7/18/2023 3:27:38 PM,-78.1439727269397,38.8910465176503,,""
both,quadratIsNotTheSameInAllStems,171093,old_trees,1703,2,3.2,13.8,18,1.3,J;M,alive,"","",0,1,14,LI,DV,"",,,,"",,,,,,,libe,747707.385902112,4308567.72153166,EM,12/11/2023 5:14:08 PM,-78.1439919580652,38.8910808579375,,""
both,quadratIsNotTheSameInAllStems,171093,old_trees,,3,,,,1.3,"","","","",,1,12,LI,M,"",,,,"",0,,,,,0,libe,747707.385902112,4308567.72153166,EM,12/11/2023 5:14:08 PM,-78.1439919580652,38.8910808579375,,""
both,quadratIsNotTheSameInAllStems,171093,old_trees,,4,,,,1.3,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747707.385902112,4308567.72153166,EM,12/11/2023 5:14:08 PM,-78.1439919580652,38.8910808579375,,""
both,quadratIsNotTheSameInAllStems,171095,old_trees,1703,2,4.7,14.5,20,1.3,S,alive,"","",0,1,19,LI,"","",,,,"",,,,,,,libe,747708.869258898,4308568.4561422,EM,7/18/2023 7:38:10 PM,-78.1439746098054,38.8910870514086,,""
both,quadratIsNotTheSameInAllStems,171095,old_trees,1703,3,4.7,14.5,12,1.3,DS,stem dead,"","",0,1,0,DT,"","",,,,"",,,,,,,libe,747708.869258898,4308568.4561422,EM,7/18/2023 7:38:10 PM,-78.1439746098054,38.8910870514086,,""
both,quadratIsNotTheSameInAllStems,171095,old_trees,1703,4,4.7,14.5,12,1.3,S,alive,"","",0,1,20,LI,"","",,,,"",,,,,,,libe,747708.869258898,4308568.4561422,EM,7/18/2023 7:38:10 PM,-78.1439746098054,38.8910870514086,,""
both,quadratIsNotTheSameInAllStems,171095,old_trees,,5,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747708.869258898,4308568.4561422,EM,7/18/2023 7:38:10 PM,-78.1439746098054,38.8910870514086,,""
both,quadratIsNotTheSameInAllStems,171095,old_trees,,6,,,,1.3,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747708.869258898,4308568.4561422,EM,7/18/2023 7:38:10 PM,-78.1439746098054,38.8910870514086,,""
both,quadratIsNotTheSameInAllStems,171096,old_trees,,2,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747708.243901161,4308569.54192657,EM,7/18/2023 7:49:52 PM,-78.1439814208291,38.8910970002573,,""
both,quadratIsNotTheSameInAllStems,173021,old_trees,1703,2,17.4,6.3,24,1.3,S,alive,"","",0,1,38,LI,"","",,,,"",,,,,,,libe,747721.756055022,4308560.55297969,EM,7/24/2023 6:29:42 PM,-78.1438290513381,38.8910122878146,,""
both,quadratIsNotTheSameInAllStems,173021,old_trees,1703,3,17.4,6.3,20,1.3,S,alive,"","",0,1,39,LI,DV,"",,,,"",,,,,,,libe,747721.756055022,4308560.55297969,EM,7/24/2023 6:29:42 PM,-78.1438290513381,38.8910122878146,,""
both,quadratIsNotTheSameInAllStems,173021,old_trees,,4,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747721.756055022,4308560.55297969,EM,7/24/2023 6:29:42 PM,-78.1438290513381,38.8910122878146,,""
both,quadratIsNotTheSameInAllStems,173051,old_trees,1701,2,12.5,0.2,23,1.3,J;S,alive,"","",0,1,31,LI,"","",,,,"",,,,,,,libe,747717.926871161,4308514.35171073,EM,7/28/2023 3:20:44 PM,-78.1438898160863,38.8905975417304,,""
both,quadratIsNotTheSameInAllStems,173051,old_trees,1701,3,12.5,0.2,18,1.3,S,alive,"","",0,1,24,LI,"","",,,,"",,,,,,,libe,747717.926871161,4308514.35171073,EM,7/28/2023 3:20:44 PM,-78.1438898160863,38.8905975417304,,""
both,quadratIsNotTheSameInAllStems,173051,old_trees,1701,4,12.5,0.2,12,1.3,S,alive,"","",0,1,20,LI,"","",,,,"",,,,,,,libe,747717.926871161,4308514.35171073,EM,7/28/2023 3:20:44 PM,-78.1438898160863,38.8905975417304,,""
both,quadratIsNotTheSameInAllStems,173051,old_trees,1701,5,12.5,0.2,11,1.3,S,alive,"","",0,1,10,LI,"","",,,,"",,,,,,,libe,747717.926871161,4308514.35171073,EM,7/28/2023 3:20:44 PM,-78.1438898160863,38.8905975417304,,""
both,quadratIsNotTheSameInAllStems,173051,old_trees,,6,,,,,"","","","",,1,31,LI,"","",,,,"",0,,,,,0,libe,747717.926871161,4308514.35171073,EM,7/28/2023 3:20:44 PM,-78.1438898160863,38.8905975417304,,""
both,quadratIsNotTheSameInAllStems,173057,old_trees,1702,2,4.9,5.2,11,1.3,S,alive,"","",0,1,0,DN,"","",,,,"",,,,,,,libe,747709.748924329,4308539.16866739,EM,7/26/2023 3:45:16 PM,-78.1439750446066,38.8908232081951,,""
both,quadratIsNotTheSameInAllStems,173057,old_trees,,3,,,,,"","","","",,1,23,LI,"","",,,,"",0,,,,,0,libe,747709.748924329,4308539.16866739,EM,7/26/2023 3:45:16 PM,-78.1439750446066,38.8908232081951,,""
both,quadratIsNotTheSameInAllStems,173073,old_trees,,2,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747704.832774332,4308561.36058892,EM,7/18/2023 5:25:20 PM,-78.1440236551138,38.8910243279759,,""
both,quadratIsNotTheSameInAllStems,173075,old_trees,1703,2,2.3,10.1,15,1.3,S,alive,"","",0,1,15,LI,"","",,,,"",,,,,,,libe,747706.571961724,4308564.00164765,EM,7/18/2023 3:14:42 PM,-78.1440026731687,38.8910476069982,,""
both,quadratIsNotTheSameInAllStems,173075,old_trees,,3,,,,1.3,"","","","",,1,22,LI,"","",,,,"",0,,,,,0,libe,747706.571961724,4308564.00164765,EM,7/18/2023 3:14:42 PM,-78.1440026731687,38.8910476069982,,""
both,quadratIsNotTheSameInAllStems,173076,old_trees,,,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747704.628394435,4308565.85705763,EM,7/18/2023 3:04:57 PM,-78.1440243872379,38.891064855454,,""
both,quadratIsNotTheSameInAllStems,173084,old_trees,,2,,,,1.3,"","","","",,1,26,LI,"","",,,,"",0,,,,,0,libe,747704.491302482,4308567.45430707,EM,7/18/2023 2:12:02 PM,-78.1440253897565,38.891079269367,,""
both,quadratIsNotTheSameInAllStems,173084,old_trees,,3,,,,1.3,"","","","",,1,27,LI,"","",,,,"",0,,,,,0,libe,747704.491302482,4308567.45430707,EM,7/18/2023 2:12:02 PM,-78.1440253897565,38.891079269367,,""
both,quadratIsNotTheSameInAllStems,173087,old_trees,1703,2,6.6,16.1,20,1.3,J;S,alive,"","",0,1,31,LI,M,"",,,,"",,,,,,,libe,747710.731628666,4308570.09979023,EM,7/21/2023 1:56:12 PM,-78.1439525696458,38.8911013205828,,""
both,quadratIsNotTheSameInAllStems,173087,old_trees,1703,3,6.6,16.1,11,1.3,S,alive,"","",0,1,14,LI,"","",,,,"",,,,,,,libe,747710.731628666,4308570.09979023,EM,7/21/2023 1:56:12 PM,-78.1439525696458,38.8911013205828,,""
both,quadratIsNotTheSameInAllStems,173087,old_trees,,4,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747710.731628666,4308570.09979023,EM,7/21/2023 1:56:12 PM,-78.1439525696458,38.8911013205828,,""
both,quadratIsNotTheSameInAllStems,173091,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747714.206818997,4308558.27723026,EM,7/24/2023 3:58:21 PM,-78.1439168131221,38.890993933222,,""
both,quadratIsNotTheSameInAllStems,173163,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747703.005909404,4308618.53359447,EM,7/20/2023 7:03:45 PM,-78.1440240718993,38.891539417406,,""
both,quadratIsNotTheSameInAllStems,173517,old_trees,1701,2,2.1,8.9,22,1.3,S,alive,"","",0,1,0,DC,"","",,,,"",,,,,,,libe,747707.327836375,4308522.80809658,EM,8/1/2023 7:00:26 PM,-78.1440088284466,38.8906766400963,,""
both,quadratIsNotTheSameInAllStems,173517,old_trees,,3,,,,,"","","","",,1,26,LI,M,"",,,,"",0,,,,,0,libe,747707.327836375,4308522.80809658,EM,8/1/2023 7:00:26 PM,-78.1440088284466,38.8906766400963,,""
both,quadratIsNotTheSameInAllStems,173517,old_trees,,4,,,,,"","","","",,1,25,LI,"","",,,,"",0,,,,,0,libe,747707.327836375,4308522.80809658,EM,8/1/2023 7:00:26 PM,-78.1440088284466,38.8906766400963,,""
both,quadratIsNotTheSameInAllStems,173517,old_trees,,5,,,,,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747707.327836375,4308522.80809658,EM,8/1/2023 7:00:26 PM,-78.1440088284466,38.8906766400963,,""
both,quadratIsNotTheSameInAllStems,173522,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747717.802243377,4308532.65374526,EM,7/27/2023 12:54:38 PM,-78.1438846498663,38.8907623003424,,""
both,quadratIsNotTheSameInAllStems,173545,old_trees,1702,2,,,,1.3,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747717.437855873,4308591.46111913,IK,7/20/2023 2:58:05 PM,-78.1438291546485,38.8909473821214,,""
both,quadratIsNotTheSameInAllStems,173566,old_trees,,,,,,,"","","","",,1,13,LI,"","",,,,"",0,,,,,0,libe,747706.216590293,4308570.69520478,EM,7/18/2023 1:40:46 PM,-78.1440043521156,38.8911079517508,,""
both,quadratIsNotTheSameInAllStems,173567,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747708.046481052,4308573.73847602,EM,7/21/2023 2:08:37 PM,-78.1439821799029,38.8911348267046,,""
both,quadratIsNotTheSameInAllStems,173569,old_trees,,2,,,,1.3,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747712.703241238,4308571.34586561,EM,7/21/2023 1:52:39 PM,-78.1439294146776,38.8911119798104,,""
both,quadratIsNotTheSameInAllStems,173569,old_trees,,3,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747712.703241238,4308571.34586561,EM,7/21/2023 1:52:39 PM,-78.1439294146776,38.8911119798104,,""
both,quadratIsNotTheSameInAllStems,173570,old_trees,,,,,,1.3,"","","","",,1,16,LI,"","",,,,"",0,,,,,0,libe,747710.562047707,4308573.09666265,EM,7/21/2023 2:03:03 PM,-78.143953441908,38.8911283409725,,""
both,quadratIsNotTheSameInAllStems,173577,old_trees,,,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747721.895693032,4308563.15692001,EM,7/24/2023 6:16:37 PM,-78.1438265037153,38.8910356850057,,""
both,quadratIsNotTheSameInAllStems,173578,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747721.481881113,4308563.74747881,EM,7/24/2023 6:13:52 PM,-78.1438310563754,38.8910411170575,,""
both,quadratIsNotTheSameInAllStems,173581,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747722.176836726,4308559.66250186,EM,7/24/2023 3:15:00 PM,-78.1438245274242,38.8910041547663,,""
both,quadratIsNotTheSameInAllStems,173584,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747719.670333657,4308555.60326026,EM,7/24/2023 3:29:23 PM,-78.1438548572361,38.8909683272532,,""
both,quadratIsNotTheSameInAllStems,173584,old_trees,,3,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747719.670333657,4308555.60326026,EM,7/24/2023 3:29:23 PM,-78.1438548572361,38.8909683272532,,""
both,quadratIsNotTheSameInAllStems,173639,old_trees,,2,,,,1.3,"","","","",,1,20,LI,"","",,,,"",0,,,,,0,libe,747706.985999771,4308567.71225171,EM,7/18/2023 2:32:09 PM,-78.1439965673194,38.891080888003,,""
both,quadratIsNotTheSameInAllStems,173647,old_trees,1704,2,,,,1.3,"","","","",,1,12,LI,"","",,,,"",0,,,,,0,libe,747711.578018071,4308572.42005034,RH,7/18/2023 2:09:11 PM,-78.1439419856971,38.891121965014,,""
both,quadratIsNotTheSameInAllStems,173647,old_trees,1704,3,,,,1.3,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747711.578018071,4308572.42005034,RH,7/18/2023 2:09:11 PM,-78.1439419856971,38.891121965014,,""
both,quadratIsNotTheSameInAllStems,173650,old_trees,,2,,,,,"","","","",,1,14,LI,"","",,,,"",0,,,,,0,libe,747721.840014732,4308565.55627408,EM,7/24/2023 6:09:16 PM,-78.1438262800335,38.8910572957446,,""
both,quadratIsNotTheSameInAllStems,173663,old_trees,,,,,,1.3,"","","","",,1,17,LI,"","",,,,"",0,,,,,0,libe,747713.679398055,4308611.1792325,IK,7/14/2023 5:46:37 PM,-78.1439038027957,38.8914702163576,,""
both,quadratIsNotTheSameInAllStems,173751,old_trees,,,,,,,"","","","",,1,10,LI,"","",,,,"",0,,,,,0,libe,747721.692245166,4308632.27080146,EM,7/20/2023 3:33:47 PM,-78.143803915545,38.8916577882021,,""
both,quadratIsNotTheSameInAllStems,173799,old_trees,1706,2,0.1,2.2,12,1.3,S,alive,"","",0,1,12,LI,"","",,,,"",,,,,,,libe,747703.16388072,4308616.03658725,EM,7/20/2023 7:12:25 PM,-78.1440231529245,38.8915168985646,,""
both,quadratIsNotTheSameInAllStems,173799,old_trees,,3,,,,,"","","","",,1,15,LI,"","",,,,"",0,,,,,0,libe,747703.16388072,4308616.03658725,EM,7/20/2023 7:12:25 PM,-78.1440231529245,38.8915168985646,,""
both,quadratIsNotTheSameInAllStems,173841,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747716.866778541,4308654.86493503,EM,7/20/2023 2:48:05 PM,-78.1438513366829,38.8918625022409,,""
both,quadratIsNotTheSameInAllStems,173842,old_trees,,2,,,,,"","","","",,1,11,LI,"","",,,,"",0,,,,,0,libe,747716.136807859,4308656.14834565,EM,7/20/2023 2:53:27 PM,-78.1438592804818,38.8918742590799,,""
both,quadratIsNotTheSameInAllStems,180915,old_trees,1808,2,7,18.3,30,1.3,M,alive,"","",0,1,30,LI,"","",,,,"",,,,,,,libe,747728.755160584,4308672.74554946,CT,7/20/2023 5:27:52 PM,-78.1437079718862,38.8920200814681,,""
both,quadratIsNotTheSameInAllStems,180915,old_trees,1808,3,7,18.3,29,1.3,S,alive,"","",0,1,30,LI,"",Has main tag,,,,"",,,,,,,libe,747728.755160584,4308672.74554946,CT,7/20/2023 5:27:52 PM,-78.1437079718862,38.8920200814681,,""
